,Idade,Salario
7136,33,5307.68
7137,32,5614.0
7138,29,5188.0
7139,30,5207.0
7140,33,5975.0
7141,33,5687.0
7142,29,5523.28
7143,34,5406.0
7144,36,5903.52
7145,35,6059.0
7146,28,4801.02
7147,32,5473.3
7148,32,5346.0
7149,30,5162.64
7150,31,5370.0
7151,32,5525.24
7152,31,5438.0
7153,31,4964.68
7154,34,6033.86
7155,30,5059.0
7156,36,6150.0
7157,35,6233.0
7158,29,4931.36
7159,32,5439.98
7160,29,5197.92
7161,36,6101.0
7162,31,5461.54
7163,29,5209.0
7164,28,5065.0
7165,31,5477.0
7166,29,5397.0
7167,31,5387.06
7168,33,5606.0
7169,36,5928.0
7170,30,5260.0
7171,37,5861.0
7172,30,4971.0
7173,27,4955.86
7174,37,6044.0
7175,26,5021.0
7176,31,5061.7
7177,37,6308.0
7178,32,5459.0
7179,35,5557.58
7180,27,4953.0
7181,30,5696.0
7182,40,6500.0
7183,32,5102.0
7184,33,5251.0
7185,28,5380.0
7186,31,5083.0
7187,30,5378.0
7188,36,6053.0
7189,30,5261.0
7190,34,5892.0
7191,29,5129.32
7192,32,5586.0
7193,34,6099.0
7194,30,5540.0
7195,28,5101.0
7196,32,5896.0
7197,35,5886.86
7198,35,5617.36
7199,28,5357.0
7200,29,5322.0
7201,33,5688.0
7202,29,5132.0
7203,37,5872.0
7205,30,5207.0
7206,34,5831.0
7207,33,5872.0
7208,30,5283.0
7209,32,5567.0
7210,30,5287.0
7211,28,5182.24
7212,35,6145.0
7213,35,5769.0
7214,30,5648.0
7215,30,5446.0
7216,31,5384.0
7217,32,5402.74
7218,35,5665.38
7219,34,5692.0
7220,30,5364.0
7221,34,5747.0
7222,31,5760.44
7223,27,4698.0
7224,33,5418.42
7225,30,5170.48
7226,33,5801.0
7227,34,5794.0
7228,31,5382.0
7229,25,4523.68
7230,37,6041.0
7231,32,5161.66
7232,29,5715.0
7233,32,5398.82
7234,31,5355.0
7235,33,5425.0
7236,33,5524.0
7237,32,5846.68
7238,36,5837.0
7239,32,5415.0
7240,29,4980.0
7241,31,5248.0
7242,26,5060.0
7243,30,5264.0
7244,30,5454.68
7245,33,5447.82
7246,31,5586.0
7247,35,5961.34
7248,34,6010.0
7249,31,5500.0
7250,29,5092.0
7251,37,6348.0
7252,32,5620.3
7253,37,6086.0
7254,32,5532.0
7255,34,5765.0
7256,32,5533.0
7257,33,5706.0
7258,33,5594.0
7259,34,6006.0
7260,34,5676.16
7261,34,6003.0
7262,30,5305.0
7263,35,5791.0
7264,28,4783.38
7265,33,5511.0
7266,32,5517.4
7267,31,5036.22
7268,33,5574.24
7269,25,4522.7
7270,35,5821.0
7271,30,5375.0
7272,37,6288.0
7273,34,5762.0
7274,34,5759.0
7275,29,5187.0
7276,34,5502.0
7277,35,5754.56
7278,33,5618.0
7279,34,5725.16
7280,38,6222.02
7281,23,4570.72
7282,35,5687.0
7283,29,5288.0
7284,33,5506.0
7285,31,5272.0
7286,30,5160.0
7287,30,5306.0
7288,37,5879.0
7289,35,5825.0
7290,34,5598.74
7291,35,5878.0
7292,28,4770.0
7293,32,5324.0
7294,31,5576.0
7295,30,5205.0
7296,33,5221.0
7297,28,4561.9
7298,30,4917.64
7299,30,5619.0
7300,29,5158.0
7301,29,5102.86
7302,33,5410.0
7303,32,5266.0
7304,33,5674.0
7305,29,5217.0
7306,33,5604.0
7307,31,5268.0
7308,30,5547.0
7309,31,5500.0
7310,32,5574.0
7311,30,5080.32
7312,28,5083.0
7313,31,5654.0
7314,28,5221.0
7315,36,5874.12
7316,30,5376.28
7317,32,5698.0
7318,29,5214.0
7319,29,5001.92
7320,32,5643.0
7321,30,5741.82
7322,38,6076.0
7323,32,5364.52
7324,31,5552.0
7325,35,5993.0
7326,34,5624.0
7327,34,5648.0
7328,34,5638.0
7329,34,6035.0
7330,33,5614.0
7331,32,5389.0
7332,36,5913.32
7333,26,5093.0
7334,33,5238.0
7335,32,5470.0
7336,29,4876.0
7337,38,6088.0
7338,38,6228.88
7339,35,5374.0
7340,32,5717.0
7341,29,5088.0
7342,34,5738.88
7343,32,5579.0
7344,28,5648.0
7345,35,6083.0
7346,33,5581.0
7347,27,5016.0
7348,26,5109.0
7349,31,5535.0
7350,32,5361.0
7351,29,5005.84
7352,36,5991.0
7353,32,5736.0
7354,34,5764.0
7355,33,5749.0
7356,35,5994.0
7357,31,5283.0
7358,33,5583.0
7359,29,5056.0
7360,35,5839.0
7361,27,4998.98
7362,33,5717.32
7363,38,6517.0
7364,29,4697.14
7365,30,5103.84
7366,31,5670.0
7367,32,5724.18
7368,36,6007.0
7369,35,5627.0
7370,32,5689.88
7371,30,5285.0
7372,28,5151.0
7373,33,5437.0
7374,32,5557.0
7375,28,5175.0
7376,33,5525.0
7377,37,6308.0
7378,29,5480.0
7379,28,5046.0
7380,33,5554.64
7381,30,5194.0
7382,31,5713.0
7383,32,5532.0
7384,29,5208.0
7386,28,5153.0
7387,26,4549.0
7388,30,5622.0
7389,33,5571.3
7390,36,5633.0
7391,30,5309.64
7392,30,5378.0
7393,32,5676.16
7394,36,5585.0
7395,31,5549.74
7396,31,5256.72
7397,33,5555.62
7398,26,4511.92
7399,33,5546.0
7400,32,5631.08
7401,34,5500.0
7402,33,5729.0
7403,31,5633.0
7404,28,4534.46
7405,33,5144.02
7406,31,5303.76
7407,35,5558.56
7408,34,5802.0
7409,33,5437.0
7410,29,5078.0
7411,36,6220.0
7412,28,5092.0
7413,27,4744.18
7414,28,5209.0
7415,29,5403.0
7416,33,5705.0
7417,30,5509.0
7418,30,5648.72
7420,37,5957.0
7421,35,6206.0
7422,33,5637.94
7423,29,5719.0
7424,33,5822.0
7425,28,4571.7
7426,26,4687.34
7427,39,6003.48
7428,27,5398.0
7429,27,4468.8
7430,33,5179.0
7431,32,5635.0
7432,30,5295.92
7433,29,4927.44
7434,33,5647.0
7435,29,5000.94
7436,32,5559.0
7437,34,5703.0
7438,36,6228.0
7439,28,5175.0
7440,33,5681.0
7441,28,5227.0
7442,33,5773.0
7443,28,5200.0
7444,30,5112.0
7445,29,5516.0
7446,32,5768.0
7447,35,6097.0
7448,36,5903.52
7449,35,5485.0
7450,32,5508.0
7451,31,5613.44
7452,34,5810.0
7453,28,5485.0
7454,34,5890.0
7455,29,5571.3
7456,38,6356.0
7457,32,5456.0
7458,33,5659.0
7459,37,6261.0
7460,31,5453.0
7461,35,6305.0
7462,29,5068.0
7463,30,5226.34
7464,32,5864.0
7465,34,6030.0
7466,32,5519.0
7467,29,5268.0
7468,32,5379.0
7469,32,5537.0
7470,32,5429.2
7471,31,5549.0
7472,34,6118.0
7473,35,5994.0
7474,33,5712.0
7475,32,5681.0
7476,28,5593.0
7477,33,5754.56
7478,34,5863.0
7479,29,5313.0
7480,29,5096.0
7481,31,4902.94
7482,28,5107.0
7483,31,5472.0
7484,33,5439.98
7485,31,5617.0
7486,33,5641.86
7487,32,5080.0
7488,30,5400.0
7489,31,5300.0
7490,26,4985.26
7491,29,5043.0
7492,31,5206.74
7493,28,4988.2
7494,31,5882.0
7495,33,5607.0
7496,32,5355.0
7497,33,5749.0
7498,31,5180.28
7499,30,5113.0
7500,34,5402.0
7501,37,6194.0
7502,34,5512.5
7503,33,5229.28
7504,28,4671.0
7505,40,6344.52
7506,31,5257.0
7507,32,5136.0
7508,30,5226.0
7509,35,5385.1
7510,28,5358.0
7511,34,5263.0
7512,31,5503.0
7513,30,5305.0
7514,34,5636.0
7515,33,5527.0
7516,31,5102.0
7517,31,5343.0
7518,25,4755.0
7519,31,5172.44
7520,32,5700.0
7521,32,5991.0
7522,27,4968.0
7523,35,6026.0
7524,29,5074.0
7525,32,5513.0
7526,30,5007.0
7527,34,5730.0
7528,31,5354.0
7529,28,4968.6
7530,28,4985.26
7531,33,5572.0
7532,32,5513.0
7533,34,5793.0
7534,34,5702.0
7535,36,6204.0
7536,30,5007.8
7537,34,5479.0
7538,30,4995.06
7539,33,5877.06
7540,37,6163.0
7541,35,5474.0
7542,32,5295.92
7543,34,5888.0
7544,34,5774.0
7545,31,5369.0
7546,36,6118.0
7547,33,5620.3
7548,29,5549.74
7549,31,5417.0
7550,35,6008.0
7551,32,5686.0
7552,29,5221.0
7553,36,6016.0
7554,29,4983.3
7555,33,5571.0
7556,34,5874.0
7557,27,4568.0
7558,29,4899.0
7559,33,5639.9
7560,36,6405.0
7561,32,5932.0
7562,33,5402.74
7563,30,4906.86
7564,34,5843.0
7565,36,5589.0
7566,28,4760.0
7567,26,4460.0
7568,30,5441.0
7569,31,5301.0
7570,29,5075.0
7571,31,5704.0
7572,33,5589.0
7573,34,5324.0
7574,33,6019.0
7575,36,6262.0
7576,31,5596.0
7577,32,5579.0
7578,33,5628.0
7579,31,5698.0
7580,29,5497.0
7581,29,4981.0
7582,29,5136.0
7583,31,5012.7
7584,30,5431.0
7585,32,5407.0
7586,36,5798.0
7587,34,5843.0
7588,26,5114.0
7589,30,5231.0
7590,33,5526.0
7591,33,5525.0
7592,33,5753.0
7593,33,5496.0
7594,34,5560.0
7595,29,5155.0
7596,33,5623.0
7597,30,5338.06
7598,31,5262.0
7599,31,5768.0
7600,34,5376.28
7601,23,4663.0
7602,32,5589.0
7603,31,5694.0
7604,27,5413.0
7605,32,5885.0
7606,30,5024.0
7607,33,5581.0
7608,32,5689.0
7609,34,5798.0
7610,34,5809.0
7611,29,5044.0
7612,32,5693.0
7613,32,5090.0
7614,30,5352.0
7615,34,5352.76
7616,30,5200.86
7617,37,6021.0
7618,34,5615.4
7619,31,5052.0
7620,30,5519.0
7621,33,5122.46
7622,31,5349.0
7623,35,6011.0
7624,30,5545.0
7625,35,5529.0
7626,25,5170.0
7627,33,5667.0
7628,32,5254.0
7629,30,5294.0
7630,29,4730.0
7632,36,5937.0
7633,32,5513.48
7634,28,5212.62
7635,33,5813.36
7636,32,5201.0
7637,32,5448.0
7638,30,5446.0
7639,30,5543.0
7640,37,5930.0
7641,33,5433.0
7642,29,5421.0
7643,33,5831.0
7644,32,5449.78
7645,35,5957.0
7646,34,5798.0
7647,26,4520.0
7648,35,5754.0
7649,34,6004.46
7650,33,5691.0
7651,36,5980.0
7652,33,5474.0
7653,36,5547.0
7654,32,5698.0
7655,31,5070.0
7656,29,5310.0
7657,31,5497.0
7658,28,5037.0
7659,30,5203.0
7660,31,5484.0
7661,32,5486.0
7662,32,5625.0
7663,28,5626.0
7664,28,5268.0
7665,34,5678.0
7666,35,5734.0
7667,34,5880.0
7668,32,5516.0
7669,35,5658.0
7670,31,5568.0
7671,38,6126.96
7672,31,5577.0
7673,33,5899.0
7674,31,5219.0
7675,31,5742.0
7676,24,4509.0
7677,36,5665.0
7678,36,5739.0
7679,35,5846.0
7680,33,5666.0
7681,29,5458.0
7682,39,6391.0
7683,34,5709.0
7684,36,5794.0
7685,33,5591.88
7686,36,5935.0
7687,35,5575.0
7688,29,4662.0
7689,34,5667.34
7690,33,5221.0
7691,31,5671.0
7692,30,5391.0
7693,33,5580.0
7694,31,5446.0
7695,30,5049.94
7696,28,5190.0
7697,29,5578.0
7698,31,5822.18
7699,31,5414.0
7700,26,4750.0
7701,30,5137.0
7702,32,5439.0
7703,29,5386.0
7704,35,5576.2
7705,31,5593.0
7706,33,5765.0
7707,31,5580.0
7708,33,5551.0
7709,32,5629.0
7710,34,5373.34
7711,28,5036.0
7712,32,5750.0
7713,32,5493.0
7714,32,5304.0
7715,35,5764.36
7716,26,4562.88
7717,30,5420.0
7718,31,5078.0
7719,31,5304.0
7720,34,5933.0
7721,29,4857.86
7722,30,5517.0
7723,34,6017.0
7724,28,5167.0
7725,30,5134.0
7726,33,5561.0
7727,32,5514.0
7728,35,5844.0
7729,32,5559.0
7730,30,5659.0
7731,31,5521.0
7732,32,5512.5
7733,32,5876.0
7734,30,5762.0
7735,34,5720.0
7736,30,5133.0
7737,33,5478.0
7738,28,5531.0
7739,34,5741.82
7740,31,5061.7
7741,34,5568.36
7742,35,6059.0
7743,33,5461.0
7744,35,5757.0
7745,31,6029.94
7746,36,6171.0
7747,31,5579.14
7748,32,5457.62
7749,38,6370.0
7750,35,5789.0
7751,28,5217.0
7752,36,5872.16
7753,30,5195.96
7754,37,6137.0
7755,32,5390.98
7756,32,5301.8
7757,35,5803.0
7758,37,6232.0
7759,34,5935.0
7760,33,5444.0
7761,29,5185.0
7762,34,5909.0
7763,36,5778.0
7764,32,5571.0
7765,32,5576.2
7766,34,5864.0
7767,29,5180.28
7768,30,5454.0
7769,31,5229.28
7770,34,5809.44
7771,35,5640.0
7772,34,5932.0
7773,31,5468.4
7774,34,5755.0
7775,26,4663.82
7776,32,5680.0
7777,31,5263.0
7778,33,5348.0
7779,30,5025.44
7780,31,5065.0
7781,32,5445.0
7782,31,5353.0
7783,33,5588.0
7784,32,5424.0
7785,28,4525.64
7786,29,5247.0
7787,31,5315.0
7788,29,4990.0
7789,30,5739.0
7790,30,4989.0
7791,34,5123.0
7792,29,5267.0
7793,37,6177.0
7794,31,5517.4
7795,31,5602.0
7796,32,5428.0
7797,30,5560.0
7798,33,5758.0
7799,28,5128.0
7800,29,5236.0
7801,30,5245.0
7802,33,5871.0
7803,34,6113.0
7804,30,5331.0
7805,33,5193.0
7806,29,4478.0
7807,32,5532.1
7808,27,5214.0
7809,35,6026.0
7810,32,5292.0
7811,34,5762.0
7812,35,5760.0
7813,31,5563.0
7814,31,5362.0
7815,30,5375.3
7816,33,5771.0
7817,30,5476.24
7818,28,5116.0
7819,29,5075.0
7820,33,5245.0
7821,30,5096.0
7822,36,5672.24
7823,28,5014.66
7824,30,5342.0
7825,30,5516.42
7826,30,5402.0
7827,31,5559.0
7828,31,5172.0
7829,32,5596.0
7830,30,5142.0
7831,32,5476.0
7832,32,5810.0
7833,35,5822.0
7834,34,5738.0
7835,32,5423.0
7836,36,5765.0
7837,32,5402.0
7838,31,5341.0
7839,32,5496.0
7840,31,5262.0
7841,32,5630.0
7842,36,5763.38
7843,31,5312.0
7844,28,5035.0
7845,35,5944.0
7846,32,5581.0
7847,28,4969.0
7848,34,6171.0
7849,29,5058.0
7850,33,5934.88
7851,39,6372.0
7852,33,5694.0
7853,28,5190.0
7854,34,5807.48
7855,31,5291.02
7856,29,5224.0
7857,25,4558.96
7858,32,5263.0
7859,32,5555.0
7860,30,5337.0
7861,38,6120.0
7862,37,5745.0
7863,30,5102.0
7864,33,5500.74
7865,32,5658.0
7866,32,5175.38
7867,28,4718.0
7868,30,5266.52
7869,30,5266.0
7870,33,5785.92
7871,32,5249.0
7872,34,6004.0
7873,31,5168.0
7874,31,5342.96
7875,30,5327.0
7876,29,5117.0
7877,30,5515.0
7878,33,5611.0
7879,29,5138.0
7880,28,4988.0
7881,35,5819.0
7882,34,5374.32
7883,29,5154.0
7884,35,5635.0
7885,34,5794.0
7886,31,5083.26
7887,30,5237.0
7888,32,5473.0
7889,30,5095.02
7890,36,5672.0
7891,31,5427.0
7892,35,5658.0
7893,36,5875.0
7894,28,5068.0
7895,30,5208.0
7896,34,6001.0
7898,34,5868.0
7899,31,5279.0
7900,28,5212.0
7901,32,5472.0
7902,31,5677.0
7903,27,4893.14
7904,31,5371.0
7905,27,4654.0
7906,34,5742.0
7907,28,4725.0
7908,24,4610.0
7909,31,5524.0
7910,32,5292.0
7911,33,5862.0
7912,26,5114.0
7913,32,5709.0
7914,32,5609.0
7915,30,5340.0
7916,31,5213.0
7918,31,5403.72
7919,29,5229.0
7920,33,5875.0
7921,35,6068.0
7922,36,6034.0
7923,32,5422.34
7924,29,5047.0
7925,34,5499.0
7926,33,5367.0
7927,33,5977.0
7928,33,5581.1
7929,27,4953.0
7930,34,5710.0
7931,28,4766.0
7932,35,6152.0
7933,31,5186.16
7934,29,5138.0
7935,29,5030.0
7936,32,5890.0
7937,37,6272.0
7938,33,5715.0
7939,34,5618.34
7940,32,5580.0
7941,33,5641.0
7942,33,5741.0
7943,31,5264.0
7944,36,5886.86
7945,35,5807.0
7946,36,5922.14
7947,28,5144.0
7948,30,5479.0
7949,32,5358.64
7950,34,5709.48
7951,28,5212.0
7952,35,6336.68
7953,34,5748.0
7954,34,5791.0
7955,33,5364.52
7956,31,5535.0
7957,29,5431.0
7958,28,5252.8
7959,34,5794.0
7960,35,5485.0
7961,34,5744.0
7962,32,5747.0
7963,33,5472.0
7964,32,5345.0
7965,30,5349.0
7966,30,5008.78
7967,31,5770.24
7968,31,5573.0
7969,31,5449.0
7970,30,5498.0
7971,30,5503.0
7972,29,5000.0
7973,36,6094.0
7974,28,5288.0
7975,32,5411.0
7976,25,4529.56
7977,33,5567.0
7978,31,5336.0
7979,34,5599.0
7980,30,5351.0
7981,31,5424.0
7982,26,4811.8
7983,31,5561.5
7984,34,5613.44
7985,28,5106.0
7986,29,5503.0
7987,33,5858.0
7988,30,5296.0
7989,28,5208.0
7990,31,5314.0
7991,31,5206.0
7992,37,6168.12
7993,34,5911.0
7994,34,5538.0
7995,33,5469.0
7996,26,4632.0
7997,29,5363.0
7998,31,5593.0
7999,33,5849.0
8000,29,5037.2
8001,34,6004.0
8002,31,5269.0
8003,28,5090.12
8004,31,5136.0
8005,35,6073.06
8006,29,5473.0
8007,32,5292.0
8008,28,5197.0
8009,34,5758.0
8010,27,4719.0
8011,34,5929.0
8012,31,5608.0
8013,32,5258.0
8014,27,4749.0
8015,35,5805.0
8016,33,5328.0
8017,36,5945.0
8018,34,5480.16
8019,31,5524.0
8020,27,5022.0
8021,33,5673.0
8022,30,4735.36
8023,35,5853.0
8024,28,5033.0
8025,36,6099.0
8026,29,5037.0
8027,27,5076.0
8028,34,5901.0
8029,31,5352.0
8030,34,5520.34
8031,28,5259.0
8032,31,5279.0
8033,33,5946.0
8034,30,5161.66
8035,31,5442.0
8036,32,5600.0
8037,32,5622.0
8038,30,5747.0
8039,34,6163.0
8040,32,5209.0
8041,32,5096.0
8042,36,5870.0
8043,32,5196.94
8044,33,5705.0
8045,32,5364.52
8046,33,5592.0
8047,33,5439.0
8048,32,5409.0
8049,34,5644.0
8050,31,5559.0
8051,31,5446.0
8052,26,4682.0
8053,32,5485.0
8054,30,5323.36
8055,35,5743.0
8056,36,5897.64
8057,40,6261.0
8058,29,5359.0
8059,36,6257.0
8060,30,5253.0
8061,32,5276.0
8062,33,5717.0
8063,28,5005.84
8064,29,5079.34
8065,28,5341.98
8066,32,5589.92
8067,28,5030.0
8068,31,5355.0
8069,32,5485.0
8070,29,5132.0
8071,33,5470.0
8072,35,5669.0
8073,31,5379.0
8074,36,5604.0
8075,29,5346.0
8076,35,5887.0
8077,31,4942.14
8078,32,5587.0
8079,32,5649.0
8080,34,5680.0
8081,34,5571.0
8082,33,5815.0
8083,29,5148.0
8084,32,5428.0
8085,26,5030.0
8086,33,5537.0
8087,37,5929.0
8088,33,5691.0
8089,30,5186.0
8090,31,5470.0
8091,37,6089.0
8092,34,5789.0
8093,33,5838.0
8094,35,6146.56
8095,35,5979.0
8096,34,5979.0
8097,32,5704.0
8098,32,5650.0
8099,33,5324.34
8100,28,5280.0
8101,29,5155.0
8102,33,5799.64
8103,28,5212.0
8104,28,4913.72
8105,37,6106.0
8106,31,5455.0
8107,33,5751.0
8108,39,6099.0
8109,33,5695.0
8110,31,5394.9
8111,29,5223.0
8112,28,5411.0
8113,33,5555.0
8114,33,5745.74
8115,24,4459.0
8116,32,5470.0
8117,38,6147.0
8118,31,5133.0
8119,31,5605.0
8120,34,5478.2
8121,32,5271.0
8122,34,5669.3
8123,29,5357.66
8124,34,5496.0
8125,34,5634.0
8126,27,4963.7
8127,33,5975.0
8128,34,5510.54
8129,35,5808.0
8130,31,5159.0
8131,27,5019.0
8132,37,5892.74
8133,34,5858.0
8134,36,6096.0
8135,29,4437.44
8136,31,5625.0
8137,29,4932.34
8138,29,5073.0
8139,27,5084.0
8140,36,6276.0
8141,34,5856.0
8142,33,5708.0
8143,30,5440.0
8144,35,5866.28
8145,34,5454.68
8146,30,5384.12
8147,31,5257.0
8148,31,5580.0
8149,34,5748.0
8150,31,5307.0
8151,33,5634.0
8152,33,5337.0
8153,34,5971.0
8154,29,5314.0
8155,33,5820.0
8156,37,6063.0
8157,31,5383.0
8158,28,5205.76
8159,31,5501.0
8160,31,5683.0
8161,37,6203.0
8162,29,5313.0
8163,29,5336.0
8164,34,6103.0
8165,34,5850.0
8166,39,6422.0
8167,31,5333.0
8168,27,4797.0
8169,35,5846.68
8170,32,5290.0
8171,27,5397.0
8172,33,5425.0
8173,31,5339.0
8174,32,5452.0
8175,32,5316.5
8176,29,5042.0
8177,40,6370.0
8178,33,5427.0
8179,27,5222.0
8180,33,5887.0
8181,32,5454.0
8182,34,5776.0
8183,34,5351.0
8184,35,5470.0
8185,33,5801.0
8186,36,6094.0
8187,32,5340.0
8188,35,5976.0
8189,32,5790.0
8190,29,5456.0
8191,32,5373.0
8192,30,5155.0
8193,35,5818.26
8194,29,4944.1
8195,29,5436.0
8196,34,5793.0
8197,36,5993.0
8198,32,5678.0
8199,29,4994.0
8200,28,5021.0
8201,30,5533.0
8202,36,5990.0
8203,33,5871.0
8204,31,5294.0
8205,37,6124.0
8206,30,5375.0
8207,28,5318.0
8208,33,5821.0
8209,31,5373.0
8210,34,5731.04
8211,27,4879.42
8212,32,5679.0
8213,38,6171.06
8214,30,5160.0
8215,25,4756.92
8216,36,5816.3
8217,30,5193.0
8218,30,5048.96
8219,35,5533.0
8220,36,6007.0
8221,32,5389.0
8222,31,4970.56
8223,33,5601.68
8224,29,5137.0
8225,32,5775.14
8226,32,5570.0
8227,30,5461.0
8228,31,5223.0
8229,33,5633.0
8230,30,5300.0
8231,33,5601.0
8232,25,4658.0
8233,32,5536.0
8234,30,5128.0
8235,31,5570.0
8236,35,5449.78
8237,33,5737.0
8238,32,5278.0
8239,25,4463.9
8240,31,5191.0
8241,35,5803.0
8242,30,5169.0
8243,35,5956.44
8244,26,4891.18
8245,32,5522.3
8246,36,6189.0
8247,32,5882.0
8248,35,5778.0
8249,31,5416.0
8250,34,5949.0
8251,29,5292.98
8252,27,4951.94
8253,39,6394.0
8254,38,6375.0
8255,31,5298.0
8256,33,5580.0
8257,32,5526.0
8258,29,5319.0
8259,30,5315.0
8260,32,5709.0
8261,31,5280.0
8262,29,5403.0
8263,28,4810.0
8264,34,5622.26
8265,31,5230.0
8266,35,5798.66
8267,25,4489.38
8268,30,5444.88
8269,27,5115.0
8270,36,5653.62
8271,30,5349.0
8272,37,5833.0
8273,32,5645.0
8274,31,5288.0
8275,31,5425.0
8276,34,5796.0
8277,31,5357.66
8278,35,5699.0
8279,33,5585.0
8280,31,5182.24
8281,30,5074.0
8282,29,5176.0
8283,25,4582.0
8284,34,5601.0
8285,34,5778.0
8286,36,6330.0
8287,33,5677.0
8288,33,5377.0
8289,29,5161.66
8290,32,5489.0
8291,29,5092.0
8292,33,5186.16
8293,32,5569.0
8294,31,5175.38
8295,27,4899.0
8296,30,5716.0
8297,30,5231.0
8298,31,5426.0
8299,32,5327.0
8300,31,5219.0
8301,36,5934.0
8302,31,5390.98
8303,36,6037.0
8304,30,5112.0
8305,32,5680.0
8306,35,6115.0
8307,31,5542.0
8308,35,5603.64
8309,35,6135.0
8310,33,5673.0
8311,29,5171.0
8312,31,5089.0
8313,28,5016.0
8314,35,5734.0
8315,34,5510.54
8316,34,5563.0
8317,36,5897.64
8318,29,4908.0
8319,31,5713.0
8320,31,5394.0
8321,30,5473.0
8322,30,5279.0
8323,34,5733.0
8324,30,5447.82
8325,31,5660.0
8326,33,5698.0
8327,38,6142.0
8328,31,5425.28
8329,29,5342.96
8331,34,5707.0
8332,36,6340.6
8333,35,5906.0
8334,40,6337.0
8335,39,6060.0
8336,33,5261.62
8337,32,5369.42
8338,34,5808.0
8339,34,5760.0
8340,35,6245.0
8341,34,5365.0
8342,31,5477.0
8343,35,5775.0
8344,29,4809.84
8345,30,5256.0
8346,32,5355.7
8347,32,5745.74
8348,32,5512.0
8349,32,5482.0
8350,27,5091.1
8351,36,6257.0
8352,31,5542.0
8353,28,5009.0
8354,29,5630.0
8355,31,5564.0
8356,33,5864.0
8357,30,5480.0
8358,32,5769.0
8359,30,5384.0
8360,27,4723.0
8361,30,5214.0
8362,37,6200.0
8363,29,4861.78
8364,29,5333.0
8365,28,5109.0
8366,35,5589.0
8367,30,5273.0
8368,37,6410.0
8369,27,5122.0
8370,36,5784.94
8371,32,5719.0
8372,36,6079.0
8373,33,5658.0
8374,34,5547.0
8375,32,5601.0
8376,32,5445.0
8377,35,5830.02
8378,35,5905.0
8379,34,5241.0
8380,31,5078.36
8381,29,5033.0
8382,31,5157.0
8383,32,5318.0
8384,34,5588.0
8385,34,5320.0
8386,37,6134.0
8387,32,5391.0
8388,34,5687.0
8389,31,5246.0
8390,38,5980.94
8391,38,6344.0
8392,31,5518.0
8393,29,5245.94
8394,40,6359.22
8396,35,6256.0
8397,36,5880.0
8398,31,5241.0
8399,31,4975.0
8400,27,5126.0
8401,31,5421.0
8402,32,5794.0
8403,28,4615.8
8404,29,5172.0
8405,30,5180.0
8406,32,5438.02
8407,29,5275.0
8408,29,4940.18
8409,31,5068.56
8410,32,5718.0
8411,30,5327.0
8412,34,5684.0
8413,27,5141.0
8414,32,5554.0
8415,31,4977.0
8416,31,5398.0
8417,35,5432.0
8418,32,5487.0
8419,33,5527.0
8420,34,6045.62
8421,29,5295.0
8422,30,5094.0
8423,34,5818.0
8424,29,5055.0
8425,32,5461.0
8426,36,6035.0
8427,32,5523.0
8428,37,6067.0
8429,32,5405.0
8430,29,5022.5
8431,31,5616.0
8432,31,5237.0
8433,35,5555.62
8434,33,5641.0
8435,31,5679.0
8436,30,5274.0
8437,34,5815.32
8438,35,5826.0
8439,30,5539.0
8440,29,5435.08
8441,33,5350.8
8442,30,5294.0
8443,31,5164.0
8444,29,5268.0
8445,26,4469.78
8446,33,5462.52
8447,29,5382.0
8448,35,5964.0
8449,32,5218.0
8450,33,5692.0
8451,32,5667.0
8452,36,6017.0
8453,32,5879.0
8454,33,5798.0
8455,33,5529.0
8456,26,4553.08
8457,31,5644.0
8458,34,6111.0
8459,33,5288.0
8460,30,5218.0
8461,34,6124.0
8462,31,5306.0
8463,35,5785.0
8464,35,5920.0
8465,36,5958.0
8466,35,5414.0
8467,31,5388.04
8468,31,5177.0
8469,34,5729.0
8470,33,5700.0
8471,27,5149.9
8472,34,5861.38
8473,33,5590.0
8474,30,5555.0
8475,29,5432.14
8476,32,5745.0
8477,32,5809.0
8478,36,6073.0
8479,32,5489.0
8480,28,4909.8
8481,31,5678.0
8482,31,5592.0
8483,28,5086.0
8484,35,5509.56
8485,30,5225.36
8486,29,5235.0
8487,29,5250.0
8488,29,5402.0
8489,28,5144.0
8490,30,5369.42
8491,32,5005.84
8492,36,6012.3
8493,39,6369.0
8494,35,5901.0
8495,35,6232.0
8496,37,5932.92
8497,32,5317.0
8498,32,5363.0
8499,32,5363.54
8500,29,5240.0
8501,33,5671.0
8502,29,5160.0
8503,34,5719.0
8504,30,5080.32
8505,31,5779.0
8506,30,5230.0
8507,29,5389.0
8508,29,5043.0
8509,32,5485.0
8510,36,5853.0
8511,37,6003.0
8512,31,5302.0
8513,33,5761.42
8514,28,5207.0
8515,35,6096.0
8516,34,6164.0
8517,34,5910.0
8518,34,6342.0
8519,37,6120.0
8520,28,4990.16
8521,35,5570.0
8522,37,6209.28
8523,26,4508.98
8524,30,5118.54
8525,31,5158.72
8526,34,5510.0
8527,31,5414.0
8528,30,5004.0
8529,33,5583.06
8530,28,4970.0
8531,40,6347.46
8532,27,5142.0
8533,31,5203.0
8534,32,5194.98
8535,34,5955.0
8536,31,5434.0
8537,35,6124.0
8538,36,5924.0
8539,34,5661.0
8540,33,5490.0
8541,30,5147.94
8542,34,5891.0
